Date,Dividends
1986-11-21,0.015
1987-02-23,0.015
1987-05-22,0.015
1987-08-24,0.015
1987-11-20,0.0175
1988-02-22,0.0175
1988-05-23,0.0175
1988-08-22,0.0175
1988-11-18,0.02
1989-02-17,0.02
1989-05-22,0.02
1989-08-21,0.02
1989-11-27,0.0225
1990-02-16,0.0225
1990-05-24,0.0225
1990-08-27,0.0225
1990-12-03,0.025
1991-02-25,0.025
1991-05-24,0.025
1991-08-28,0.025
1991-11-27,0.0275
1992-03-02,0.0275
1992-06-01,0.0275
1992-08-31,0.0275
1992-11-24,0.03
1993-03-01,0.03
1993-05-28,0.03
1993-08-30,0.03
1993-11-29,0.035
1994-02-28,0.035
1994-05-27,0.035
1994-08-29,0.035
1994-11-28,0.04
1995-02-27,0.04
1995-05-26,0.04
1995-08-31,0.04
1995-11-29,0.045
1996-02-28,0.045
1996-05-29,0.045
1996-08-28,0.045
1996-12-03,0.05
1997-03-05,0.05
1997-06-04,0.05
1997-09-03,0.05
1997-12-10,0.055
1998-03-04,0.055
1998-06-03,0.055
1998-09-02,0.055
1998-12-09,0.06
1999-03-03,0.06
1999-06-02,0.06
1999-09-01,0.06
1999-12-15,0.065
2000-03-01,0.065
2000-05-31,0.065
2000-08-23,0.065
2000-12-13,0.07
2001-02-21,0.07
2001-06-04,0.07
2001-08-29,0.07
2001-12-12,0.07
2002-02-20,0.07
2002-06-05,0.07
2002-08-28,0.075
2002-12-11,0.075
2003-02-19,0.075
2003-06-04,0.075
2003-08-27,0.0775
2003-12-11,0.0775
2004-02-18,0.0775
2004-06-02,0.0775
2004-08-25,0.08
2004-12-13,0.08
2005-03-04,0.08
2005-06-03,0.08
2005-09-01,0.0825
2005-12-15,0.0825
2006-03-03,0.0825
2006-06-02,0.085
2006-09-01,0.085
2006-12-15,0.0875
2007-03-02,0.0875
2007-06-01,0.0875
2007-08-30,0.0875
2007-12-19,0.09125
2008-02-29,0.09125
2008-05-30,0.09125
2008-08-28,0.09125
2008-12-18,0.09125
2009-02-27,0.09125
2009-05-29,0.09125
2009-08-28,0.095
2009-12-18,0.095
2010-02-26,0.095
2010-05-27,0.095
2010-08-27,0.105
2010-12-17,0.105
2011-02-25,0.105
2011-05-27,0.105
2011-08-26,0.125
2011-12-16,0.125
2012-02-24,0.125
2012-05-24,0.125
2012-08-24,0.15
2012-12-19,0.15
2013-02-22,0.15
2013-05-23,0.15
2013-08-23,0.18
2013-12-18,0.18
2014-02-21,0.18
2014-05-22,0.18
2014-08-22,0.22
2014-12-17,0.22
2015-02-20,0.22
2015-05-21,0.22
2015-08-21,0.24
2015-12-18,0.24
2016-02-19,0.24
2016-05-25,0.24
2016-08-19,0.27
2016-12-14,0.27
2017-02-16,0.27
2017-05-25,0.27
2017-08-18,0.3
2017-12-18,0.3
2018-02-16,0.3
2018-05-25,0.3
2018-08-20,0.35
2018-12-20,0.35
2019-02-25,0.35
2019-05-24,0.35
2019-08-26,0.38
2019-12-19,0.38
2020-02-24,0.38
2020-05-22,0.38
2020-08-24,0.39
2020-12-17,0.39
2021-02-22,0.39
2021-05-24,0.39
2021-08-23,0.51
2021-12-20,0.51
2022-02-18,0.51
